COMPOUND_ID	SOURCES	SYNONYMS	MW_FREEBASE	ALOGP	HBA	HBD	PSA	RTB	RO3_PASS	NUM_RO5_VIOLATIONS	MED_CHEM_FRIENDLY	PCT_IHB_3D7	PCT_INHB_DD2	PCT_INHIB_3D7_PFLDH	pXC50_3D7	PCT_INHIB_HEPG2	IFI	SMILES
541090	TCMDC-137906, 641090 (CHEMBL)		274.34146	2.255	3	2	94.54	6	N	0	N	99	100	0	6.59594		9.17	CC(=NNC(=S)NCc1ccco1)c2ccccn2
527601	TCMDC-142234, 627601 (CHEMBL)		355.43233	5.295	4	1	46.51	4	N	1	Y	100	94	0	6.08698	0	1.48	Cc1cccc2c1nc(cc2NN=Cc3c4ccccc4ccc3OC)C
527640	TCMDC-134411, 627640 (CHEMBL)		497.60308	4.176	4	1	44.81	7	N	0	Y	91	0	3	5.85862	30	7.27	COc1ccccc1c2cccc(c2)CNC3CCN(CC3)CC4Cn5c(=O)ccc6c5c4c(cc6)F.C(=O)(C(F)(F)F)O
542548	TCMDC-131393, 642548 (CHEMBL)		264.77042	3.994	1	0	36.28	3	N	0	Y	98	5	0	6.70719	8	0	Cc1ccc(cc1)S(=O)Cc2ccc(cc2)Cl
527677	TCMDC-131288, 627677 (CHEMBL)		376.64209	6.553	3	1	49.69	4	N	1	N	99	99	4	6.07887	40	6.52	CCNC1=NC2=C(CC(CC2)C(C)(C)C)C3(S1)CCC(CC3)C(C)(C)C.Cl
527679	TCMDC-133193, 627679 (CHEMBL)		429.47266	5.36	3	3	93.6	4	N	1	Y	100	96	3	7.0446	46	6	c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4cccc(c4)NC(=O)Nc5cccc(c5)C#N
527684	TCMDC-132357, 627684 (CHEMBL)		475.4651	4.809	3	2	75.59	6	N	0	Y	100	80	3	6.14071	20	2.75	Cn1ccnc1CNC(=O)c2ccc(cc2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F
527807	TCMDC-138701, 627807 (CHEMBL)		564.68086	7.977	3	1	41.57	10	N	2	Y	92	45	0	6.10978	50	10.53	COc1c(ccc2c1CCCC2)C3CCN(CC3)CCCCNC(=O)c4cccc(c4)c5ccc(cc5)C(F)(F)F
527876	TCMDC-132393, 627876 (CHEMBL)		453.51566	4.035	4	3	128.01	5	N	0	Y	93	0	0	6.22845	11	.9	CC(=O)Nc1ccc(cn1)C(=O)Nc2ccc(cc2)c3cc(sc3)c4[nH]c5ccccc5n4
542571	TCMDC-133319, 642571 (CHEMBL)		559.05854	3.368	6	3	98.3	8	N	1	N	90	32	5	6.08531	15	10.29	c1ccc(cc1)COc2ccc(cc2)NC(=O)Nc3ccc(cc3)Cn4c(=O)c(c(cn4)N5CCCNCC5)Cl.C(=O)(C(F)(F)F)O
527925	TCMDC-135141, 627925 (CHEMBL)		452.88696	5.65	6	3	74.76	8	N	1	Y	93	30	6	5.97004	0	3.85	c1cc(cc(c1)F)Nc2nc(nc(n2)Nc3cccc(c3)F)NCCc4ccc(cc4)Cl
528007	TCMDC-124591, 628007 (CHEMBL), COMMERCIAL		389.36419	3.315	6	1	126.72	4	N	0	Y	91	44	0	6.05149	5	0	Cc1ccnc(c1)NC(=O)c2cc(nc3c2c(no3)C)c4cccc(c4)N(=O)=O
528039	TCMDC-138644, 628039 (CHEMBL)		817.79794	9.863	6	3	116.84	14	N	2	Y	100	99	0	6.69213	62	9.48	c1cc(ccc1C(=O)NCCCCN2CCC(CC2)c3ccc4c(c3OC(=O)c5ccc(cc5)NC(=O)c6ccc(cc6)Cl)CCCC4)NC(=O)c7ccc(cc7)Cl.Cl
541729	TCMDC-124352, 641729 (CHEMBL), COMMERCIAL		416.96256	3.724	4	2	92.88	7	N	0	Y	93	53	0	6.26118	10	0	Cc1cc(c(cc1OCC(=O)NC2CCCCC2)S(=O)(=O)NC(C)(C)C)Cl
528078	TCMDC-140052, 628078 (CHEMBL)		544.64617	4.475	5	1	77.73	3	N	1	Y	100	45	0	6.06661	12	4.2	Cc1cnc(o1)c2ccc(c3c2cccc3)NC(=O)N4CCc5c4cc6c(ccnc6c5)N7CCN8CCC[C@H]8C7.Cl
527491	TCMDC-141808, 627491 (CHEMBL)		481.97451	2.611	7	2	88.61	7	N	0	Y	92	26	0	6.32787	25	3.68	COc1ccc2c(c1)c(c(cn2)Cl)CCN3CCC(CC3)NCc4ccc5c(n4)NC(=O)CO5.Cl
542534	TCMDC-125483, 642534 (CHEMBL), COMMERCIAL		295.33247	4.013	3	1	51.46	4	N	0	Y	100	87	0	6.32342	0	2.99	CCOC(=O)c1c(n(c2c1cc(cc2)O)c3ccccc3)C
528206	TCMDC-136250, 628206 (CHEMBL)		542.49992	4.597	4	3	97.26	10	N	1	Y	100	0	3	6.10487	36	7.55	c1cc(cc(c1)NC(=O)NC2CCN(CC2)CCCCCNC(=O)C3CC3c4ccc(c(c4)Cl)Cl)C#N
540916	TCMDC-132651, 640916 (CHEMBL)		412.52672	4.224	4	1	59.37	8	N	0	Y	94	11	0	5.92828	23	1.92	CN(C)CCN(C)Cc1ccc(cc1)c2cccc(c2)NC(=O)c3cccc(c3)C#N.C(=O)(C(F)(F)F)O
528285	TCMDC-124682, 628285 (CHEMBL), COMMERCIAL		446.49176	5.012	3	2	61.02	5	N	1	Y	97	51	2	5.95901	23	4.76	c1ccc2c(c1)[nH]c(n2)c3ccc(cc3)NC(=O)C4CCN(CC4)Cc5cccc(c5F)F
528324	TCMDC-138003, 628324 (CHEMBL)		517.19256	6.113	6	1	47.53	17	N	2	Y	100	99	0	6.94823	39	8.76	CCCN(CCCN(CCCN(CCC)C(C)C)c1cc(nc(n1)Nc2ccc(cc2)Cl)C)C(C)C.C(=O)(C(=O)O)O
528358	TCMDC-140556, 628358 (CHEMBL)		610.8286	6.101	6	1	57.28	14	N	2	Y	98	80	1	6.02118	85	10.87	CN1CCN(CC1)CCCN(Cc2cccc(c2)c3cccc(c3)CNCc4ccc5c(c4)OCO5)C(=O)CCC6CCCC6.C(=O)(C(F)(F)F)O
542417	TCMDC-141271, 642417 (CHEMBL)		395.49465	2.374	4	2	70.67	8	N	0	Y	91	95	2	6.10387	56	0	COc1cccc(c1)CNC(=O)[C@H]2CNCCN2C(=O)CCCc3ccccc3.C(=O)(C(F)(F)F)O
541919	TCMDC-131892, 641919 (CHEMBL)		350.37451	2.297	7	3	110.97	5	N	0	Y	97	10	0	6.05284	3	0	COc1cc2c(cc1OC)nc(nc2N)NCc3[nH]c4ccccc4n3.Cl
528641	TCMDC-123720, 628641 (CHEMBL), COMMERCIAL		412.48366	4.721	3	3	86.88	5	N	0	Y	96	62	1	6.55016	56	2.84	CC(C)(C)C(=O)Nc1ccc(cc1)C(=O)Nc2cccc(c2)c3[nH]c4ccccc4n3
528642	TCMDC-137263, 628642 (CHEMBL)		257.2911	1.323	5	2	91.98	3	N	0	Y	93	29	0	6.66983	43	4.2	COCCn1ccc2c1ccc3c2c(nc(n3)N)N
528650	TCMDC-134722, 628650 (CHEMBL)		419.51935	3.81	4	1	66.54	5	N	0	Y	80	72	4	5.88373	19	0	Cn1ccc(n1)C(=O)Nc2ccc3c(c2)CN(CCC3)Cc4ccc(o4)N5CCCC5.C(=O)O
528689	TCMDC-138150, 628689 (CHEMBL)		454.58346	2.078	6	4	160.1	11	N	0	Y	100	84	0	6.48814	0	1.6	CCC[C@@H]([C@@H](CC1CCC(CC1)C)C(=O)N[C@@H](CO)C(=O)Nc2nccs2)N(C=O)O
528721	TCMDC-140440, 628721 (CHEMBL)		441.56463	6.27	3	2	67	7	N	1	Y	94	0	2	5.97465	11	3.01	Cc1cc2c(cc1C)nc([nH]2)c3ccc(cc3)OCC(=O)NCc4ccc(cc4)C(C)(C)C
528725	TCMDC-139398, 628725 (CHEMBL)		663.59508	7.043	10	1	174.73	16	N	3	Y	94	0	0	6.00714	5	2.31	CCOC(=O)[C@H](Cc1cc(c(c(c1)N(=O)=O)Oc2ccc(c(c2)Cc3ccc(c(c3)C(C)C)OC)OC)N(=O)=O)NC(=O)C(F)(F)F
528728	TCMDC-135823, 628728 (CHEMBL)		518.5162	5.802	5	2	84.21	6	N	2	Y	98	75	0	6.02089	8	4.9	c1ccc(cc1)Nc2nccc(n2)c3c4ccccn4nc3c5cccc(c5)NC(=O)c6cc(ccc6F)F
528127	TCMDC-131619, 628127 (CHEMBL)		407.50865	4.226	6	3	95.96	7	N	0	Y	86	22	2	5.94881	34	27.61	c1ccc(cc1)Cc2ccc(cc2)OCCON3C(=N)N=C(NC34CCCCC4)N.Br
528130	TCMDC-134760, 628130 (CHEMBL)		463.57192	4.034	7	3	97.4	12	N	0	Y	100	65	4	6.09708	0	11.63	Cc1cc(nc(n1)NCCOc2ccccc2)N[C@@H](CC(C)C)C(=O)Nc3ccc(cc3)OC.C(=O)(C(F)(F)F)O
528131	TCMDC-133230, 628131 (CHEMBL)		458.43458	6.098	2	3	69.81	4	N	1	Y	100	38	5	6.62393	45	4.85	c1ccc2c(c1)[nH]c(n2)c3ccc(cc3)c4cccc(c4)NC(=O)Nc5ccc(c(c5F)F)F
527357	TCMDC-124241, 627357 (CHEMBL), COMMERCIAL		571.66316	7.027	3	0	54.45	5	N	2	Y	92	96	0	6.061	17	.74	Cc1ccc(cc1)N2C(=O)C3C(C2=O)C4(C(=C(C3(C4=O)c5ccccc5)c6ccccc6)c7ccccc7)c8ccccc8
527404	TCMDC-131851, 627404 (CHEMBL)		597.6576	4.884	9	3	118.59	12	N	1	Y	93	65	0	6.108	72	9.93	CN(Cc1ccc(c(c1)OC)OC)CC(COc2ccc(cc2)NC(=O)c3cccc4c3[nH]c5c(c4=O)cccc5OC)O
527440	TCMDC-124899, 627440 (CHEMBL), COMMERCIAL		410.87669	4.332	5	0	92.85	2	N	0	Y	100	81	3	6.3071	0	0	CC(=O)n1c2c(nc1c3ccccc3)N(N=C(S2)c4ccc(cc4)Cl)C(=O)C
541084	TCMDC-137510, 641084 (CHEMBL)		309.52278	2.193	2	4	91	2	N	0	Y	100	50	1	6.00305	0	.73	c1c(cc(c(c1F)Cl)Br)NC(=O)NC(=N)N
527442	TCMDC-141797, 627442 (CHEMBL)		564.74353	5.199	4	2	103.32	13	N	2	Y	100	39	3	6.12087	9	5.48	CCc1ccc(cc1)NC(=O)N(CCCn2ccnc2)Cc3csc(n3)c4ccc(cc4)CNCc5ccccc5.C(=O)(C(F)(F)F)O
487385	TCMDC-137395, 587385 (CHEMBL)		360.23389	4.448	3	1	38.33	3	N	0	N	99	97	0	7.68105	40	12.78	Cc1c(c(c(c(n1)C)Cl)O)c2ccc(cc2)Oc3cccc(c3)Cl
526893	TCMDC-132077, 626893 (CHEMBL)		425.3918	4.797	4	3	67.5	12	N	0	Y	99	98	0	6.02457	10	1.48	Cc1ccc(cc1)CCOCCCCCNCC(c2cc(c(c(c2)Cl)N)Cl)O
526940	TCMDC-140618, 626940 (CHEMBL)		600.83531	7.216	3	2	47.61	12	N	2	Y	98	84	0	6.39344	36	7.86	c1ccc(cc1)CCNC(=O)N(Cc2cccc(c2)c3ccc(cc3)CNC4CCCC4)C5CCN(CC5)Cc6ccccc6.C(=O)(C(F)(F)F)O
527060	TCMDC-125759, 627060 (CHEMBL), COMMERCIAL		244.27242	1.956	4	1	91.54	2	N	0	Y	93	68	0	6.04038	0	1.48	c1ccc2c(c1)c(c(s2)C=Nn3cnnc3)O
527103	TCMDC-138981, 627103 (CHEMBL)		396.50255	3.666	5	1	80.85	4	N	0	N	96	2	0	6.02085	4	.73	Cc1cc(c2c3c(sc2n1)CC4(CC3)OCCO4)NCc5ccc(cc5)OC
524450	TCMDC-138937, 624450 (CHEMBL)		271.31261	3.87	2	1	29.1	1	N	0	N	81	44	0	5.93463	25	1.82	c1ccc2cc(ccc2c1)c3cc(=O)c4ccccc4[nH]3
527135	TCMDC-134552, 627135 (CHEMBL)		582.65638	4.649	5	4	93.69	14	N	1	Y	96	93	1	6.05606	7	8.4	CCNc1cc(cc(c1)N2CCCC2=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNCCc4cccc(c4)C(F)(F)F)O.C(=O)O
527136	TCMDC-140627, 627136 (CHEMBL)		566.8191	6.959	3	2	47.61	11	N	2	Y	97	87	8	6.08563	32	8.15	CC(C)CNCc1cccc(c1)c2cccc(c2)CN(C3CCN(CC3)Cc4ccccc4)C(=O)NC5CCCCC5.C(=O)(C(F)(F)F)O
527138	TCMDC-141008, 627138 (CHEMBL)		583.64268	7.372	3	1	48.72	9	N	2	Y	91	80	0	6.30287	0	.72	c1ccc(cc1)C(c2ccccc2)N3CCN(CC3)C(c4cc5ccccc5o4)C(=O)NCc6cccc(c6)C(F)(F)F
542497	TCMDC-137879, 642497 (CHEMBL)		239.29411	2.283	4	3	100.18	4	N	0	N	91	55	0	6.0595	11	7.25	CN(C)C(=S)NN=Cc1cccc(c1O)O
527218	TCMDC-138546, 627218 (CHEMBL)		493.00375	3.683	9	3	101.8	9	N	0	Y	92	69	1	6.05901	14	5.11	CN(c1nc(nc(n1)N2CCNCC2)NCCc3ccc(cc3)O)/N=C/C=C/c4ccc(cc4)Cl
527219	TCMDC-133278, 627219 (CHEMBL)		541.35128	7.753	2	3	69.81	5	N	2	Y	98	23	7	6.12725	42	7	c1cc(cc(c1)c2[nH]c3ccc(cc3n2)C(F)(F)F)c4ccc(cc4)NC(=O)Nc5ccc(c(c5)Cl)Cl
540709	TCMDC-132539, 640709 (CHEMBL)		370.49004	4.465	3	2	43.95	7	N	0	Y	100	63	6	6.14434	31	7.69	CN(C)CCNCc1ccc(cc1)c2cccc(c2)c3[nH]c4ccccc4n3.C(=O)(C(F)(F)F)O
527287	TCMDC-132085, 627287 (CHEMBL)		451.38601	4.615	4	3	80.65	12	N	0	Y	99	74	0	6.16122	0	2.54	c1cc2c(cco2)cc1CCOCCCCCNCC(c3cc(c(c(c3)Cl)N)Cl)O
527292	TCMDC-131401, 627292 (CHEMBL)		356.54649	2.494	4	4	110.24	16	N	0	Y	99	0	0	6.79063	0	1.42	CCCCCCNC(=O)C(CCCC(C(=O)NCCCCCC)N)N.Cc1ccc(cc1)S(=O)(=O)O
541833	TCMDC-135540, 641833 (CHEMBL)		618.84584	5.457	6	4	119.14	15	N	2	Y	98	99	0	6.65862	11	5.93	CC(C)CCCC(C)(C)NC[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2F)N3CCCCS3(=O)=O)NC(C)C)O.C(=O)O
188619	TCMDC-141970, 288619 (CHEMBL)		578.65601	2.048	7	4	156.34	12	N	1	Y	81	1	3	5.97786	1	.75	c1ccc(cc1)C[C@H](C(=O)NCC(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@@H]3CCCN3C(=O)CCCc4ccc(cc4)O
527331	TCMDC-139839, 627331 (CHEMBL)		525.76893	7.224	7	3	96	18	N	2	N	90	39	2	6.02118	27	9.66	CCCCCCCN1CC[C@H]([C@H](C1)CC)CCCc2ccnc3c2cc(cc3)OCCCCNC(=NO)N.C(=O)(C(=O)O)O
527337	TCMDC-140383, 627337 (CHEMBL)		481.5525	5.511	2	1	39.34	5	N	1	N	93	3	1	6.00213	26	3.57	c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCN(CC4)C(=O)/C=C/c5cc(c(cc5F)F)F
540742	TCMDC-133553, 640742 (CHEMBL)		430.58176	5.19	3	1	41.57	4	N	1	Y	91	15	0	6.02941	26	0	Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)C4=Cc5ccccc5OC4
527406	TCMDC-140078, 627406 (CHEMBL)		509.42693	5.485	4	2	70.24	6	N	2	Y	100	100	4	6.28303	14	0	COc1cc(ccc1c2[nH]c3cc(c(cc3n2)Cl)Cl)C(=O)NC4CCN(CC4)Cc5ccccc5
526903	TCMDC-139498, 626903 (CHEMBL)		424.7513	5.113	4	3	53.16	7	N	1	N	100	86	0	6.50347	35	8.53	Cc1c(=O)c2ccccc2[nH]c1NCCCNCc3cc(cc(c3Cl)Cl)Cl.Cl
526906	TCMDC-125474, 626906 (CHEMBL), COMMERCIAL		337.37575	2.84	4	2	88.91	3	N	0	N	86	89	0	6.38119	0	0	c1ccc(cc1)c2nc3[nH]c(=O)cc(n3n2)NC(=O)C4CCCCC4
526908	TCMDC-132287, 626908 (CHEMBL)		485.58916	4.391	4	2	69.81	10	N	0	Y	82	21	2	5.89215	40	7.48	c1cc(ccc1CNCc2ccc(cc2)F)c3ccc(c(c3)F)S(=O)(=O)NCCN4CCCC4.C(=O)(C(F)(F)F)O
526943	TCMDC-135117, 626943 (CHEMBL)		402.41284	4.198	5	2	59.07	9	N	0	Y	93	68	0	6.03385	39	16	COc1ccccc1CNc2ccnc(n2)NCCc3cccc(c3)C(F)(F)F
526946	TCMDC-141914, 626946 (CHEMBL)		429.43488	6.085	3	3	62.39	9	N	1	Y	100	22	0	6.23383	0	.72	c1ccc(cc1)CNCCc2ccc(cc2)NC(=O)Nc3ccc(cc3)OC(F)(F)F.C(=O)(C(F)(F)F)O
541742	TCMDC-124704, 641742 (CHEMBL), COMMERCIAL		451.53799	3.459	5	0	95.49	6	N	0	Y	94	70	0	6.29007	0	0	Cc1ccc(cc1)C(=O)Cn2c(=O)ccc(n2)c3ccc(c(c3)S(=O)(=O)N4CCCC4)C
526990	TCMDC-141695, 626990 (CHEMBL)		529.03256	3.505	5	3	89.07	6	N	1	N	100	37	0	6.16978	13	6.94	c1ccc(cc1)c2ccc(cc2)NC(=O)Nc3cccc(c3)Cn4c(=O)cc(c(n4)Cl)N5CCCNCC5.C(=O)(C(F)(F)F)O
527029	TCMDC-138247, 627029 (CHEMBL)		352.38379	3.356	6	0	62.7	6	N	0	Y	95	90	6	6.10936	6	2.99	COc1ccc(cc1OC)c2cncc(n2)c3ccc(c(c3)OC)OC.Cl
541776	TCMDC-133225, 641776 (CHEMBL)		472.46116	6.584	2	3	69.81	4	N	1	Y	100	100	0	6.77559	61	5.83	Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4ccc(cc4)NC(=O)Nc5ccc(c(c5F)F)F
524465	TCMDC-124398, 624465 (CHEMBL), COMMERCIAL		440.51535	2.98	5	1	103.97	5	N	0	Y	88	88	0	5.93591	0	7.02	Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3cc(n[nH]3)c4ccccc4OC
527673	TCMDC-132333, 627673 (CHEMBL)		443.51264	5.192	3	2	69.22	4	N	1	Y	100	97	0	6.26768	30	5.61	CC(C1CCCCN1C(=O)c2ccc(cc2)c3cccc(c3)c4[nH]c5ccc(cc5n4)F)O
527715	TCMDC-134127, 627715 (CHEMBL)		604.7595	4.444	6	4	132.13	12	N	1	Y	86	91	0	6.04122	0	2.86	CCc1c[nH]c2c1cc(cc2N3CCCCS3(=O)=O)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNCc5cccc(c5)OC)O.C(=O)O
527748	TCMDC-138960, 627748 (CHEMBL)		430.28213	5.493	3	1	41.99	5	N	1	Y	90	26	4	5.93651	7	2.27	CCCC(=O)c1cnc2c(c1Nc3ccccc3C)cccc2I
527755	TCMDC-138309, 627755 (CHEMBL)		576.16858	7.151	4	2	70.67	11	N	2	Y	100	92	7	6.12854	22	1.52	Cc1cc(c(cc1OC(C)C)C)C2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl.Cl
527791	TCMDC-125208, 627791 (CHEMBL), COMMERCIAL		383.39783	3.553	6	1	95.71	8	N	0	Y	98	77	0	6.08508	0	0	CCOc1ccc(cc1OCC)c2c(non2)NC(=O)c3ccc(cc3)OC
527792	TCMDC-139845, 627792 (CHEMBL)		319.31411	1.886	5	1	73.34	3	N	0	N	90	35	0	6.04795	17	0	c1cc(c2c(c1)OCO2)/C=C/C(=O)Nc3ccnc4c3cncc4
527826	TCMDC-131630, 627826 (CHEMBL)		368.43792	-1.728	12	4	178.45	7	N	1	Y	97	95	4	7.18073	54	1.44	CC1(N=C(N=C(N1OCCCCON2C(=NC(=NC2(C)C)N)N)N)N)C
527831	TCMDC-140045, 627831 (CHEMBL)		492.53538	5.1	4	0	39.68	4	N	1	N	86	21	0	5.8208	0	.74	c1cc(ccc1/C=C/C(=O)N2CCc3c2cc4c(ccnc4c3)N5CCN6CCC[C@H]6C5)C(F)(F)F
541726	TCMDC-140434, 641726 (CHEMBL)		464.60127	5.613	3	2	61.02	6	N	1	N	98	89	0	6.2308	18	3.76	Cc1cc2c(cc1C)nc([nH]2)c3ccc(cc3)/C=C/C(=O)NC4CCN(CC4)Cc5ccccc5
527989	TCMDC-133353, 627989 (CHEMBL)		425.44618	5.15	3	2	54.02	4	N	1	Y	97	86	0	6.04439	7	12.68	CC1(CCNc2c1ccc(c2)NC(=O)c3ccc(cc3)c4c(cccn4)C(F)(F)F)C.Cl
527993	TCMDC-136450, 627993 (CHEMBL)		421.61805	5.891	3	1	35.58	10	N	1	Y	97	50	2	6.12149	53	13.49	CCCCCCN1CCCN(CC1)Cc2ccc(cc2)C(=O)Nc3ccc(cc3)CC.C(=O)(C(F)(F)F)O
524468	TCMDC-123747, 624468 (CHEMBL), COMMERCIAL		296.32383	2.388	6	4	90.3	5	N	0	Y	96	55	3	6.40974	3	1.35	c1ccc2c(c1)c(nc(n2)Nc3cccc(c3)O)NCCO.Cl
528108	TCMDC-140190, 628108 (CHEMBL)		522.68041	6.284	3	2	60.6	7	N	2	Y	100	36	7	6.09938	42	5.71	c1ccc(cc1)Oc2ccc(cc2)NC(=O)N3CCC(CC3)CCN4CCC(CC4)c5c[nH]c6c5cccc6
528877	TCMDC-125561, 628877 (CHEMBL), COMMERCIAL		392.83498	4.165	3	2	75.36	5	N	0	Y	89	93	0	6.16027	44	8	c1ccc(cc1)CC(=O)NC(c2ccco2)c3cc(c4cccnc4c3O)Cl
541106	TCMDC-137386, 641106 (CHEMBL)		284.14454	2.001	5	3	103.83	1	N	0	Y	94	2	6	6.09445	62	1.46	Cc1c(c(nc(n1)N)N)c2cc(c(c(c2)Cl)N)Cl
529000	TCMDC-131986, 629000 (CHEMBL)		570.51002	6.231	5	2	77.15	9	N	2	Y	100	65	7	6.15069	4	1.48	COc1ccccc1N2CCN(CC2)CCCCN(C(=O)Nc3cccc(c3)Cl)C(=O)Nc4cccc(c4)Cl.Cl
524500	TCMDC-142069, 624500 (CHEMBL)		320.34523	4.298	5	1	83.1	4	N	0	Y	100	99	1	6.0575	0	2.13	Cc1ccc2c(c1)c(cc(n2)C)NN=Cc3cccc(c3)N(=O)=O
541112	TCMDC-138939, 641112 (CHEMBL)		425.94772	5.419	4	2	50.72	11	N	1	Y	99	99	1	5.9835	12	6.38	CC(Cc1ccc(cc1)OCCOc2ccccc2)NCC(c3cccc(c3)Cl)O
541991	TCMDC-140022, 641991 (CHEMBL)		457.6071	6.186	4	2	59.17	14	N	1	Y	97	67	3	6.00821	99	33.33	CC(Cc1ccc(cc1)OCCCCOc2ccccc2)NCCCc3[nH]c4ccccc4n3
529118	TCMDC-132017, 629118 (CHEMBL)		474.55149	4.543	8	2	86.76	11	N	0	Y	100	91	0	6.48677	46	5.84	COc1ccc(cc1OC)CCNc2nc3cc(c(cc3c(n2)NCc4ccccc4)OC)OC
529125	TCMDC-137699, 629125 (CHEMBL)		513.56608	2.424	8	4	177.42	12	N	1	Y	97	2	1	6.81146	61	2.86	CCCCOC(=O)[C@H](CC=C)NC(=O)c1ccc(cc1)NS(=O)(=O)c2ccc3c(c2)c(=O)[nH]c(n3)N
529128	TCMDC-133836, 629128 (CHEMBL)		383.4855	4.812	3	2	52.15	4	N	0	Y	86	0	2	5.87286	14	0	c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4ccc(cc4)CN5CCCC(C5)O.C(=O)(C(F)(F)F)O
529163	TCMDC-141939, 629163 (CHEMBL)		529.9512	2.593	7	3	134.88	6	N	1	N	89	10	0	6.09242	4	0	CC1CN(CC(N1)C)c2cnn(c(=O)c2Cl)Cc3ccc(cc3)NC(=O)Nc4ccc(cc4N(=O)=O)F.C(=O)(C(F)(F)F)O
529278	TCMDC-132078, 629278 (CHEMBL)		351.48186	4.215	3	1	32.7	5	N	0	Y	96	100	9	5.97487	9	0	c1ccc(cc1)c2ccc(cc2)CO[C@@H]3CC[C@@H]([C@H]3O)N4CCCCC4
529321	TCMDC-136463, 629321 (CHEMBL)		419.51935	2.515	7	3	82.54	9	N	0	Y	100	14	0	6.22654	34	9.28	c1ccc(cc1)C(CNc2ccnc(n2)Nc3cccc(c3)CCN4CCOCC4)O
529326	TCMDC-133618, 629326 (CHEMBL)		462.50104	2.08	8	3	117.71	8	N	0	Y	99	65	0	6.32652	1	1.54	COc1ccc(cc1)Nc2nccc(n2)N3CCC(C3)NC(=O)Nc4cccc(c4)C(=O)OC
540996	TCMDC-133876, 640996 (CHEMBL)		374.50188	3.896	3	2	86.18	4	N	0	Y	99	10	2	6.0497	10	1.37	c1ccc2c(c1)[nH]c(n2)c3cc(cs3)c4cccc(c4)CN5CCC(C5)N.C(=O)(C(F)(F)F)O
528769	TCMDC-137059, 628769 (CHEMBL)		411.43102	4.163	3	2	75.59	4	N	0	Y	100	31	0	6.13373	0	2.68	Cn1cncc1C(=O)Nc2cccc(c2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)F
528775	TCMDC-136314, 628775 (CHEMBL)		476.56892	4.273	4	0	50.6	5	N	0	Y	96	0	0	6.00765	25	7.09	c1ccc2c(c1)-c3ccccc3C24CN(C(=O)O4)CC5CCN(C5)Cc6ccc(cc6)n7ccnc7.C(=O)(C(F)(F)F)O
527611	TCMDC-124832, 627611 (CHEMBL), COMMERCIAL		381.51113	3.671	3	1	58.37	5	N	0	Y	97	95	0	6.58831	0	6.38	Cc1cc(on1)C(=O)NC2CCN(CC2)CC3(CCCCC3)c4ccccc4
527653	TCMDC-132661, 627653 (CHEMBL)		424.53741	4.105	4	1	59.37	5	N	0	Y	95	33	2	6.08727	18	3.81	CN1CCCN(CC1)Cc2cccc(c2)c3cccc(c3)NC(=O)c4cccc(c4)C#N.C(=O)(C(F)(F)F)O
527768	TCMDC-131360, 627768 (CHEMBL)		334.37027	1.739	8	2	114.74	7	N	0	Y	93	0	4	7.62429	59	2.17	Cc1c(c(nc(n1)N)N)OCCc2cc(c(c(c2)OC)OC)OC.Cl
439481	TCMDC-138597, 539481 (CHEMBL)		413.45708	5.104	5	1	80.33	6	N	1	Y	83	76	2	6.17572	0	4.44	CS(=O)(=O)c1ccc(cc1)c2nc(cc(n2)NCC3CCCCC3)C(F)(F)F
527808	TCMDC-139822, 627808 (CHEMBL)		662.60538	6.025	6	3	98.93	13	N	2	N	100	81	0	6.29718	49	7.03	CO/C(=C\C=C\c1cc2cc(c(cc2[nH]1)Cl)Cl)/C(=O)NCCCN3CCN(CC3)c4cccc(c4)OCC(=O)Nc5ccccc5
527853	TCMDC-132233, 627853 (CHEMBL)		455.63596	4.058	4	2	98.06	10	N	0	Y	94	17	0	6.07121	34	7.84	c1ccc(cc1)CNCc2ccc(cc2)c3ccc(s3)S(=O)(=O)NCCN4CCCC4.C(=O)(C(F)(F)F)O
527927	TCMDC-124006, 627927 (CHEMBL), COMMERCIAL		371.4882	4.483	3	2	41.48	7	N	0	Y	98	32	6	6.05536	20	2.26	CCC1(CC(CCO1)(CCNCc2ccccc2O)c3ccc(cc3)F)C
527935	TCMDC-137984, 627935 (CHEMBL)		332.4023	3.796	5	3	106.5	2	N	0	Y	100	100	1	6.80266		14.17	CC(C)(C)c1ccc(cc1)c2[nH]c3ccc4c(c3n2)c(nc(n4)N)N.Cl
