COMPOUND_ID	FragA	Ca	Cb	IntAB	UnionAB	CommonProp	ExpCommonProp	LogDiffCP	PIa	PIb	PIaU	PIbU	FragEffA	MedPotA	MedPotB	pXC50_3D7	Ratio
525738	78	1389	1389	160	2619	0.0610920198549065	0.056641363996703	0.0328507810548273	0.530557677616501	0.530557677616501	0.469442322383499	0.469442322383499	17.8076923076923	6.14346	6.059495	6.05831	1.07857607134006
525742	32	447	447	11	884	0.0124434389140271	0.0185635823824981	-0.173721369562156	0.506228765571914	0.506228765571914	0.493771234428086	0.493771234428086	13.96875	6.10715	6.034015	6.03405	0.670314525377329
525743	26	1159	1159	112	2207	0.050747621205256	0.0469596450315268	0.0336908840933257	0.525385312783318	0.525385312783318	0.474614687216682	0.474614687216682	44.5769230769231	6.11446	6.5036	6.50287	1.08066449759546
525744	68	399	399	13	786	0.0165394402035623	0.0167952791647753	-0.00666642064879852	0.50828025477707	0.50828025477707	0.49171974522293	0.49171974522293	5.86764705882353	6.075	5.97923	5.97871	0.98476720995805
525745	31	1595	1595	256	2935	0.0872231686541738	0.0654859089586575	0.12448399973424	0.543626448534424	0.543626448534424	0.456373551465576	0.456373551465576	51.4516129032258	6.17766	6.21126	6.22744	1.33193797018591
525748	40	1190	1190	111	2270	0.0488986784140969	0.0482524493503142	0.00577775806238834	0.524460114587924	0.524460114587924	0.475539885412076	0.475539885412076	29.75	6.11639	6.12591	6.127	1.01339266861027
525750	90	369	369	8	731	0.0109439124487004	0.0157114100567978	-0.157042553516769	0.505479452054794	0.505479452054794	0.494520547945206	0.494520547945206	4.1	6.12817	6.119625	6.11974	0.696558259833931
525751	42	441	441	12	871	0.0137772675086108	0.0183405584017946	-0.124249463147164	0.506896551724138	0.506896551724138	0.493103448275862	0.493103448275862	10.5	6.13538	6.12176	6.12229	0.751191278192635
525752	142	1638	1638	212	3065	0.0691680261011419	0.0673524896991894	0.0115517279301647	0.534595300261097	0.534595300261097	0.465404699738903	0.465404699738903	11.5352112676056	6.11376	6.22127	6.24448	1.02695574298829
525754	7	298	298	10	587	0.0170357751277683	0.0132386193606391	0.109519203325505	0.508532423208191	0.508532423208191	0.491467576791809	0.491467576791809	42.5714285714286	6.06227	5.94284	5.94167	1.28682415164975
525756	37	519	519	29	1010	0.0287128712871287	0.0212759545436909	0.130187570341681	0.514370664023786	0.514370664023786	0.485629335976214	0.485629335976214	14.027027027027	6.10813	6.07175	6.0718	1.34954562100449
525757	27	1637	1637	195	3080	0.0633116883116883	0.0673090009866127	-0.0265892498586715	0.531666125365378	0.531666125365378	0.468333874634622	0.468333874634622	60.6296296296296	6.17405	6.118565	6.11899	0.940612509228603
525758	12	283	283	22	545	0.0403669724770642	0.0127387951255433	0.500897825512749	0.520220588235294	0.520220588235294	0.479779411764706	0.479779411764706	23.5833333333333	6.23954	7.35512	7.52192	3.16882186103473
525760	22	431	431	27	836	0.0322966507177034	0.0179700379142987	0.254608493308642	0.516167664670659	0.516167664670659	0.483832335329341	0.483832335329341	19.5909090909091	6.10396	6.079245	6.07956	1.79725000424207
525762	58	1372	1372	169	2576	0.0656055900621118	0.0559187225516585	0.0693836044168608	0.532815533980583	0.532815533980583	0.467184466019417	0.467184466019417	23.6551724137931	6.098165	6.16339	6.17177	1.17323120179479
525764	22	403	403	18	789	0.0228136882129278	0.0169411460705643	0.129252714831562	0.511421319796954	0.511421319796954	0.488578680203046	0.488578680203046	18.3181818181818	6.1743	6.76675	6.76971	1.34664373460348
525765	56	1065	1065	75	2056	0.0364785992217899	0.0430632911116826	-0.0720690646397242	0.518248175182482	0.518248175182482	0.481751824817518	0.481751824817518	19.0178571428571	6.09993	6.01076	6.01013	0.847092692641266
525766	29	906	906	63	1750	0.036	0.0365575226724857	-0.00667425724301718	0.518010291595197	0.518010291595197	0.481989708404803	0.481989708404803	31.2413793103448	6.121695	5.94431	5.93503	0.984749440560279
525767	51	2098	2098	297	3900	0.0761538461538462	0.0877625094494078	-0.0616171905125988	0.538086688894588	0.538086688894588	0.461913311105412	0.461913311105412	41.1372549019608	6.11113	6.6455	6.65557	0.867726397428806
525768	18	1809	1809	384	3235	0.11870170015456	0.0748450398102947	0.200293915637628	0.559369202226345	0.559369202226345	0.440630797773655	0.440630797773655	100.5	6.18266	6.588	6.58072	1.58596615694808
525770	19	1489	1489	237	2742	0.0864332603938731	0.0609146144352413	0.151959395909801	0.543232396935425	0.543232396935425	0.456767603064575	0.456767603064575	78.3684210526316	6.19314	6.365765	6.38403	1.41892485399806
525771	20	683	683	46	1321	0.0348221044663134	0.02763663788848	0.100369805874781	0.517424242424242	0.517424242424242	0.482575757575758	0.482575757575758	34.15	6.10285	5.95958	5.96018	1.25999785526837
525772	5	16	16	1	17	0.0588235294117647	0.0309166112230323	0.279359193886199	1	1	0	0	3.2	8.323935		8.49485	1.90265126366574
525773	6	106	106	2	211	0.00947867298578199	0.00877755780638451	0.0333738420852208	0.504761904761905	0.504761904761905	0.495238095238095	0.495238095238095	17.6666666666667	6.10647	6.61894	6.61856	1.07987588288937
525774	22	345	345	12	679	0.0176730486008837	0.0148590110412762	0.0753215663539508	0.508849557522124	0.508849557522124	0.491150442477876	0.491150442477876	15.6818181818182	6.13323	5.85355	5.83717	1.18938256064219
525775	39	325	325	18	633	0.028436018957346	0.01416061489999	0.302786682842763	0.514240506329114	0.514240506329114	0.485759493670886	0.485759493670886	8.33333333333333	6.0584	5.95843	5.95853	2.00810622689599
525779	17	1502	1502	150	2855	0.0525394045534151	0.0614729429029687	-0.0681988581864377	0.526278906797477	0.526278906797477	0.473721093202523	0.473721093202523	88.3529411764706	6.194205	6.08531	6.08565	0.854675277810358
525781	12	84	84	1	168	0.00595238095238095	0.00914974336085695	-0.186718194532555	0.502994011976048	0.502994011976048	0.497005988023952	0.497005988023952	7	6.105185	6.02552	6.02551	0.650551684088269
525782	9	930	930	88	1773	0.0496333897349126	0.0375323826637973	0.121367800995924	0.524830699774266	0.524830699774266	0.475169300225734	0.475169300225734	103.333333333333	6.135095	6.26167	6.27858	1.32241510429839
525783	18	250	250	5	496	0.0100806451612903	0.0116789490399277	-0.063915435590165	0.505050505050505	0.505050505050505	0.494949494949495	0.494949494949495	13.8888888888889	6.1402	6.01278	6.01277	0.863146600505476
525784	39	444	444	21	868	0.0241935483870968	0.0184520052080361	0.11765600104256	0.512110726643599	0.512110726643599	0.487889273356401	0.487889273356401	11.3846153846154	6.09947	5.92134	5.91793	1.31116093423603
525785	13	1306	1306	117	2496	0.046875	0.0531237344371509	-0.0543473162800765	0.523446893787575	0.523446893787575	0.476553106212425	0.476553106212425	100.461538461538	6.13472	6.02457	6.0239	0.882373961406204
525786	23	94	94	2	187	0.0106951871657754	0.0089098383029345	0.0793185666596874	0.505376344086022	0.505376344086022	0.494623655913978	0.494623655913978	4.08695652173913	6.07041	5.95345	5.95358	1.20037949086606
525787	39	347	347	16	679	0.0235640648011782	0.014929480933622	0.19820549988566	0.511799410029499	0.511799410029499	0.488200589970501	0.488200589970501	8.8974358974359	6.11389	6.040375	6.04072	1.57835794197711
525788	22	1724	1724	154	3295	0.0467374810318665	0.0711067505214724	-0.182245530540066	0.523375834851245	0.523375834851245	0.476624165148755	0.476624165148755	78.3636363636364	6.20962	6.04992	6.04819	0.657286132316692
525789	53	782	782	33	1532	0.0215404699738903	0.0315645581074062	-0.165944539156252	0.510777269758328	0.510777269758328	0.489222730241672	0.489222730241672	14.7547169811321	6.10491	6.76507	6.76665	0.68242583661693
525790	33	2090	2090	384	3797	0.101132473005004	0.0874005881135564	0.0633762722407798	0.550579557428873	0.550579557428873	0.449420442571127	0.449420442571127	63.3333333333333	6.15442	6.173	6.19294	1.15711433055355
525791	23	978	978	78	1879	0.0415114422565194	0.0394898728176803	0.0216820875535526	0.520766773162939	0.520766773162939	0.479233226837061	0.479233226837061	42.5217391304348	6.13472	6.39902	6.40273	1.05119209798858
525792	47	1258	1258	129	2388	0.0540201005025126	0.051101629662349	0.0241206375686518	0.527021365731043	0.527021365731043	0.472978634268957	0.472978634268957	26.7659574468085	6.099715	5.97153	5.96813	1.05711111092635
525793	26	505	505	21	990	0.0212121212121212	0.0207438291598532	0.00969517308345069	0.51061678463094	0.51061678463094	0.48938321536906	0.48938321536906	19.4230769230769	6.15577	6.05708	6.05645	1.02257500525382
525794	26	272	272	6	539	0.0111317254174397	0.0123788933168657	-0.0461193349426066	0.505576208178439	0.505576208178439	0.494423791821561	0.494423791821561	10.4615384615385	6.104295	5.86864	5.86619	0.899250452564545
525795	24	2532	2532	588	4477	0.131337949519768	0.107775021874407	0.0858721120207832	0.565683646112601	0.565683646112601	0.434316353887399	0.434316353887399	105.5	6.14232	6.47737	6.49752	1.21863069230288
525796	40	395	395	11	780	0.0141025641025641	0.0166497125381468	-0.0721086572259859	0.507060333761232	0.507060333761232	0.492939666238768	0.492939666238768	9.875	6.14689	6.052455	6.05247	0.847015470702763
525797	188	742	742	40	1445	0.027681660899654	0.0299707640434214	-0.0345056703022499	0.513850415512465	0.513850415512465	0.486149584487535	0.486149584487535	3.9468085106383	6.10002	6.17417	6.17721	0.923622129203948
525798	21	21	21	1	42	0.0238095238095238	0.0240615976900866	-0.00457375151276085	0.51219512195122	0.51219512195122	0.48780487804878	0.48780487804878	1	6.20435	6.137255	6.13721	0.989523809523809
525800	46	913	913	62	1765	0.0351274787535411	0.036841584662954	-0.0206913224120555	0.517573696145125	0.517573696145125	0.482426303854875	0.482426303854875	19.8478260869565	6.10118	5.99551	5.99352	0.953473610728353
525801	63	1113	1113	88	2139	0.0411407199625993	0.0450484128929415	-0.039407607315143	0.520579981290926	0.520579981290926	0.479420018709074	0.479420018709074	17.6666666666667	6.11493	5.979545	5.97661	0.913255702489923
525803	83	372	372	10	735	0.0136054421768707	0.0158189358778246	-0.0654646047229459	0.506811989100817	0.506811989100817	0.493188010899183	0.493188010899183	4.48192771084337	6.098915	6.12604	6.12626	0.860073160543193
525804	46	1694	1694	275	3114	0.088310854206808	0.0697939281773855	0.102196443401308	0.54416961130742	0.54416961130742	0.45583038869258	0.45583038869258	36.8260869565217	6.16764	6.22987	6.2636	1.2653085520901
525805	24	249	249	8	491	0.0162932790224033	0.0116478434763306	0.145762968908139	0.508163265306122	0.508163265306122	0.491836734693878	0.491836734693878	10.375	6.12167	6.62544	6.62442	1.39882365826023
525807	25	1066	1066	88	2045	0.0430317848410758	0.0431045507085911	-0.000733762866707677	0.521526418786693	0.521526418786693	0.478473581213307	0.478473581213307	42.64	6.119995	6.22429	6.23133	0.99831187504987
525810	63	286	286	8	565	0.0141592920353982	0.0128379627887256	0.0425454266398384	0.50709219858156	0.50709219858156	0.49290780141844	0.49290780141844	4.53968253968254	6.077845	5.85326	5.84201	1.10292359219432
525811	19	1067	1067	90	2045	0.0440097799511002	0.0431458144656128	0.00861052549559704	0.522015655577299	0.522015655577299	0.477984344422701	0.477984344422701	56.1578947368421	6.11658	5.944985	5.93365	1.02002431744975
525812	45	684	684	33	1336	0.0247005988023952	0.0276760232255525	-0.0493962046505696	0.512359550561798	0.512359550561798	0.487640449438202	0.487640449438202	15.2	6.099855	5.95315	5.95206	0.892490897304561
525813	40	325	325	5	646	0.00773993808049536	0.01416061489999	-0.262344625902253	0.503875968992248	0.503875968992248	0.496124031007752	0.496124031007752	8.125	6.05618	6.027135	6.0271	0.546582061242329
525814	2	7	7	1	14	0.0714285714285714	0.0669340686888945	0.0282247392670265	0.538461538461538	0.538461538461538	0.461538461538462	0.461538461538462	3.5	6.12392	6.39612	6.39614	1.06714820759765
525815	5	8	8	1	16	0.0625	0.0591294455429454	0.0240762107070236	0.533333333333333	0.533333333333333	0.466666666666667	0.466666666666667	1.6	8.484935	8.49485	8.47502	1.05700297755382
525817	23	94	94	1	188	0.00531914893617021	0.0089098383029345	-0.224027671731475	0.502673796791444	0.502673796791444	0.497326203208556	0.497326203208556	4.08695652173913	6.07041	6.07124	6.0712	0.596997246787108
525818	65	676	676	36	1317	0.0273348519362187	0.0273611182099736	-0.000417116602862366	0.513677811550152	0.513677811550152	0.486322188449848	0.486322188449848	10.4	6.0833	6.1873	6.19105	0.999040014609295
525819	41	1514	1514	171	2858	0.0598320503848845	0.0619888947420645	-0.0153800070412193	0.529926496324816	0.529926496324816	0.470073503675184	0.470073503675184	36.9268292682927	6.115395	6.10412	6.10308	0.965205955580356
525820	54	2545	2545	631	4460	0.141479820627803	0.108386103999045	0.115720894929112	0.570755774837407	0.570755774837407	0.429244225162593	0.429244225162593	47.1296296296296	6.14109	6.682195	6.84008	1.30533172987793
525821	41	202	202	5	400	0.0125	0.0102784172329488	0.0849837699362408	0.506265664160401	0.506265664160401	0.493734335839599	0.493734335839599	4.92682926829268	6.07599	5.8738	5.87361	1.21614055128348
525822	24	472	472	12	933	0.0128617363344051	0.0194982018870636	-0.180694960521261	0.506437768240343	0.506437768240343	0.493562231759657	0.493562231759657	19.6666666666667	6.157135	6.0709	6.07107	0.659637048016129
525823	39	1739	1739	220	3259	0.0675053697453206	0.0717644469380746	-0.0265710218978881	0.533763044812769	0.533763044812769	0.466236955187231	0.466236955187231	44.5897435897436	6.16749	6.074605	6.07578	0.940651988909925
525825	43	171	171	1	342	0.00292397660818713	0.00951835009561129	-0.512587780651665	0.501466275659824	0.501466275659824	0.498533724340176	0.498533724340176	3.97674418604651	6.10511	6.0847	6.08479	0.307193639529535
525826	10	122	122	4	241	0.016597510373444	0.00878353761555175	0.276373483247699	0.508333333333333	0.508333333333333	0.491666666666667	0.491666666666667	12.2	6.030365	5.82095	5.81684	1.88961567649658
525827	25	135	135	2	269	0.00743494423791822	0.00889558846086314	-0.0778969671521215	0.503731343283582	0.503731343283582	0.496268656716418	0.496268656716418	5.4	6.41885	6.075525	6.07564	0.835801281795899
525828	67	161	161	3	320	0.009375	0.00931033271264449	0.0030060752590475	0.504702194357367	0.504702194357367	0.495297805642633	0.495297805642633	2.40298507462687	6.10539	5.98768	5.98753	1.00694575471698
525832	11	676	676	62	1291	0.0480247869868319	0.0273611182099736	0.244331604823468	0.524031007751938	0.524031007751938	0.475968992248062	0.475968992248062	61.4545454545455	6.15937	6.87852	6.95866	1.75522018574979
525833	4	277	277	10	545	0.018348623853211	0.0125417397812898	0.165245712025721	0.509191176470588	0.509191176470588	0.490808823529412	0.490808823529412	69.25	6.17005	6.202515	6.20219	1.4630046686652
525834	11	303	303	16	591	0.027072758037225	0.0134073264261917	0.30519031856247	0.513559322033898	0.513559322033898	0.486440677966102	0.486440677966102	27.5454545454545	6.27444	6.976205	7.02951	2.01925105547796
525835	23	1600	1600	267	2934	0.0910020449897751	0.0657025919674753	0.141468649040795	0.545516535969997	0.545516535969997	0.454483464030003	0.454483464030003	69.5652173913043	6.182925	6.43307	6.44325	1.3850601972419
525837	13	102	102	3	202	0.0148514851485149	0.00880609385602311	0.226986575380998	0.507462686567164	0.507462686567164	0.492537313432836	0.492537313432836	7.84615384615385	6.10932	6.02759	6.0275	1.68650089260142
525839	5	125	125	2	249	0.00803212851405622	0.0088021501829443	-0.0397581256868067	0.504032258064516	0.504032258064516	0.495967741935484	0.495967741935484	25	6.06243	6.749785	6.74924	0.912518912665211
525840	55	1548	1548	247	2850	0.0866666666666667	0.063453736653211	0.135394891405341	0.543348543348543	0.543348543348543	0.456651456651457	0.456651456651457	28.1454545454545	6.189025	6.24051	6.27284	1.36582447682033
525841	10	163	163	3	324	0.00925925925925926	0.00935014563637441	-0.00424213091360537	0.504643962848297	0.504643962848297	0.495356037151703	0.495356037151703	16.3	6.15161	6.18527	6.18506	0.990279683263801
525842	111	1366	1366	81	2652	0.0305429864253394	0.0556639380428337	-0.260662428863118	0.515277253866466	0.515277253866466	0.484722746133534	0.484722746133534	12.3063063063063	6.11337	6.87324	7.4867	0.548703298746783
525843	21	541	541	32	1051	0.0304471931493815	0.0221161746089402	0.138837252222294	0.515238095238095	0.515238095238095	0.484761904761905	0.484761904761905	25.7619047619048	6.1511	6.12781	6.12783	1.37669346927084
525845	23	751	751	52	1451	0.0358373535492764	0.0303285996431954	0.0724835730220115	0.517931034482759	0.517931034482759	0.482068965517241	0.482068965517241	32.6521739130435	6.10528	6.078105	6.07895	1.1816356169058
525846	52	1505	1505	291	2720	0.106985294117647	0.0616018794197967	0.239730122638003	0.553512320706142	0.553512320706142	0.446487679293858	0.446487679293858	28.9423076923077	6.19265	6.64416	6.64718	1.73672126768369
525850	4	16	16	1	32	0.03125	0.0309166112230323	0.00465813694456685	0.516129032258065	0.516129032258065	0.483870967741935	0.483870967741935	4	6.47432	6.22845	6.22839	1.01078348382242
525851	43	285	285	14	557	0.0251346499102334	0.0128048607364924	0.292897980987976	0.512589928057554	0.512589928057554	0.487410071942446	0.487410071942446	6.62790697674419	6.08876	5.9378	5.93736	1.96289912303399
