Name	SMILES	PSMI	CLink	N_Clink	Graph_Frame	N_Graph_Frame	Bond_Frame	N_Bond_Frame	Detail_Frame	N_Detail_Frame
533859	Cc1cc2c(cc1C)n(cn2)c3nccc(n3)NCc4ccc(cc4)F.C(=O)(C(F)(F)F)O	Cc1cc2ncn(-c3nccc(NCc4ccc(F)cc4)n3)c2cc1C	794	4	298	9	452	7	1211	3
533860	CC(C)(C)c1ccc(cc1)c2ccccc2CNC(=O)c3ccc(c(c3)O)OC	COc1ccc(cc1O)C(=O)NCc1ccccc1-c1ccc(cc1)C(C)(C)C	997	3	2038	2	2262	2	424	6
533862	c1ccc(cc1)CN2CCC(C2)NS(=O)(=O)c3ccc(cc3)C(=O)Nc4ccc(cc4)C(F)(F)F.C(=O)(C(F)(F)F)O	FC(F)(F)c1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)NC2CCN(Cc3ccccc3)C2)cc1	119	25	1356	3	310	9	2383	2
533863	CCCCc1ccc(cc1)NC(=O)Nc2ccc3c(c2)CCNCC3.Cl	CCCCc1ccc(NC(=O)Nc2ccc3CCNCCc3c2)cc1	378	9	1383	3	1190	3	764	4
533864	CC(=O)Nc1ccc(s1)CN2Cc3ccc(cc3C2)NC(=O)Nc4ccc(cc4)Oc5ccccc5	CC(=O)Nc1ccc(CN2Cc3ccc(NC(=O)Nc4ccc(Oc5ccccc5)cc4)cc3C2)s1	1753	1	395	7	817	4	1062	3
533865	C=CCNC(=O)CCCNC(=N)N.Cl	NC(=N)NCCCC(=O)NCC=C	1328	2	287	9	284	9	235	9
533866	CCNc1cc(c(c(c1)N2CCCCS2(=O)=O)F)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNCCC(C)(C)C)O.C(=O)O	CCNc1cc(N2CCCCS2(=O)=O)c(F)c(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCCC(C)(C)C	2	141	66	29	154	15	123	17
533868	CCOc1ccccc1CCNCC2CCN(CC2)CC3CCCCC3.C(=O)(C(F)(F)F)O	CCOc1ccccc1CCNCC1CCN(CC2CCCCC2)CC1	191	16	108	20	815	4	1258	3
533869	CN1CCCc2cc(ccc2C1)NC(=O)/C=C/c3cc(ccc3OC)Br	COc1ccc(Br)cc1\C=C\C(=O)Nc1ccc2CN(C)CCCc2c1	369	9	1186	3	1261	3	2197	2
533870	CN1CCN(CC1)c2cc3c(cc2Cl)CCN3C(=O)Nc4ccc(cc4)NC(=O)c5ccc(cc5)C(F)(F)F.Cl	CN1CCN(CC1)c1cc2N(CCc2cc1Cl)C(=O)Nc1ccc(NC(=O)c2ccc(cc2)C(F)(F)F)cc1	379	9	2070	2	2286	2	111	18
533871	Cc1cc(nc(n1)Nc2ccc(cc2)NC(=O)c3cccc(c3)F)N(C)C	CN(C)c1cc(C)nc(Nc2ccc(NC(=O)c3cccc(F)c3)cc2)n1	19	60	36	40	48	33	129	17
533872	CC(=O)Nc1cccc(c1)NC(=O)CSc2ccc(cn2)c3[nH]c4ccccc4n3	CC(=O)Nc1cccc(NC(=O)CSc2ccc(cn2)-c2nc3ccccc3[nH]2)c1	1379	2	803	4	17	56	1746	2
533874	c1cc(nc(c1)C(=N)NCCCCC2CCCCC2)C(=N)NCCCCC3CCCCC3.Cl	N=C(NCCCCC1CCCCC1)c1cccc(n1)C(=N)NCCCCC1CCCCC1	733	4	13	66	376	8	2498	1
533876	Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4cccc(c4)NC(=O)c5cnn6c5nccc6	Cc1cccc2nc([nH]c12)-c1cccc(c1)-c1cccc(NC(=O)c2cnn3cccnc23)c1	83	30	51	33	49	33	6	79
533877	CN1CCC(CC1)C(=O)Nc2cccc(c2)c3ccc(cc3)c4[nH]c5ccccc5n4	CN1CCC(CC1)C(=O)Nc1cccc(c1)-c1ccc(cc1)-c1nc2ccccc2[nH]1	71	32	91	22	1337	3	1078	3
533879	CC(C)(C)c1cc(cc(c1)NC(=O)c2ccc(c(c2)N(=O)=O)Cl)C(C)(C)C	CC(C)(C)c1cc(NC(=O)c2ccc(Cl)c(c2)N(=O)=O)cc(c1)C(C)(C)C	1020	3	3	116	10	74	3	150
533880	COc1cccc(c1)C2CCN(CC2)CCN3CCC(CC3)NC(=O)c4ccc(cc4)c5ccc(cc5)C(F)(F)F	COc1cccc(c1)C1CCN(CCN2CCC(CC2)NC(=O)c2ccc(cc2)-c2ccc(cc2)C(F)(F)F)CC1	126	24	225	11	243	11	228	10
533881	COc1ccc(cc1CNC2CCN(CC2)CC3Cn4c(=O)ccc5c4c3c(cc5)F)n6ccnc6.C(=O)(C(F)(F)F)O	COc1ccc(cc1CNC1CCN(CC2Cn3c4c2c(F)ccc4ccc3=O)CC1)-n1ccnc1	278	12	1405	2	2029	2	1194	3
533882	CC(Cc1ccc(cc1)OCCN2CCN(CC2)c3cccc(c3)C(F)(F)F)NCC(c4cccc(c4)C(F)(F)F)O.Cl	CC(Cc1ccc(OCCN2CCN(CC2)c2cccc(c2)C(F)(F)F)cc1)NCC(O)c1cccc(c1)C(F)(F)F	621	5	651	5	637	5	638	5
533883	Cc1ccccc1OCCCN2CCN(CC2)CC(c3ccc(cc3)F)N4CCN(CC4)C(C)C.Cl	CC(C)N1CCN(CC1)C(CN1CCN(CCCOc2ccccc2C)CC1)c1ccc(F)cc1	317	10	555	6	511	6	482	6
533886	CN(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)C(Cc2ccc(cc2)F)C3CCCNC3	CN(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)C(Cc1ccc(F)cc1)C1CCCNC1	1380	2	1006	3	86	22	104	19
533887	COc1ccc2c(n1)c(ccn2)N3CCC(CC3)CCNCc4cc5c(cn4)OCCO5.Cl	COc1ccc2nccc(N3CCC(CCNCc4cc5OCCOc5cn4)CC3)c2n1	111	26	1831	2	2306	2	2946	1
533888	CCOc1c(cc(cc1Br)C2C3=C(CC(C(C3=O)C(=O)OC)C)NC(=C2C(=O)OCC)C)OC	CCOC(=O)C1=C(C)NC2=C(C1c1cc(Br)c(OCC)c(OC)c1)C(=O)C(C(C)C2)C(=O)OC	113	26	232	11	526	6	462	6
533889	Cc1cccc(c1)Nc2nc(nc(n2)OC)OC	COc1nc(Nc2cccc(C)c2)nc(OC)n1	1381	2	2	130	2	136	364	7
533891	CC(C)c1ccc(c(c1)OC)N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl	COc1cc(ccc1N1CCN(CCCCNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)CC1)C(C)C	72	32	9	73	9	75	40	37
533893	Cc1ccc(c(c1)C)c2csc(n2)C	Cc1nc(cs1)-c1ccc(C)cc1C	1754	1	63	29	192	13	66	26
533894	CCN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)Cn4c5ccccc5c(=O)nc4CCc6cccc(c6F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O	CCN1CCC(CC1)N(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c(CCc2cccc(F)c2F)nc(=O)c2ccccc12	7	106	78	24	85	22	622	5
533895	CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@@H](CCOC(=O)NCC)C(=O)Nc2nccs2)N(C=O)O	CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@@H](CCOC(=O)NCC)C(=O)Nc1nccs1)N(O)C=O	130	23	366	8	270	10	151	14
533896	c1cc(c(c(c1)Cl)Cl)CCNC(=O)c2cc(c(nc2)N3CCN(CC3)c4ccncc4)Cl.C(=O)(C(F)(F)F)O	Clc1cccc(CCNC(=O)c2cnc(N3CCN(CC3)c3ccncc3)c(Cl)c2)c1Cl	99	28	264	10	368	8	432	6
533897	c1cc(ccc1CN2CCCC2CN)c3ccc(cc3)c4[nH]c5ccc(cc5n4)C(F)(F)F.C(=O)(C(F)(F)F)O	NCC1CCCN1Cc1ccc(cc1)-c1ccc(cc1)-c1nc2cc(ccc2[nH]1)C(F)(F)F	11	88	645	5	703	5	609	5
533898	C1CCC(CC1)CCCCCCON2C(=NC(=NC23CCCCC3)N)N.Br	NC1=NC2(CCCCC2)N(OCCCCCCC2CCCCC2)C(N)=N1	431	8	1725	2	755	4	567	5
533900	Cc1nnc2n1c3ccc(cc3cc2NC(=O)NCc4ccc(cc4)OC)c5ccc(cc5)CN(C)C	COc1ccc(CNC(=O)Nc2cc3cc(ccc3n3c(C)nnc23)-c2ccc(CN(C)C)cc2)cc1	249	13	1829	2	1447	2	1552	2
533901	Cc1cc(nc(n1)Nc2ccc(cc2)NC(=O)Nc3ccccc3)N(C)C	CN(C)c1cc(C)nc(Nc2ccc(NC(=O)Nc3ccccc3)cc2)n1	19	60	218	12	211	12	1014	3
533904	CN(C)Cc1cccc(c1)c2ccc(cc2)NC(=O)c3ccc4c(c3)ncn(c4=O)CCN5CCCCC5	CN(C)Cc1cccc(c1)-c1ccc(NC(=O)c2ccc3c(c2)ncn(CCN2CCCCC2)c3=O)cc1	166	18	137	17	223	11	454	6
533905	c1cc(ccc1NC(=O)C=NNC(=N)N)Br.OS(=O)(=O)O	NC(=N)NN=CC(=O)Nc1ccc(Br)cc1	343	9	4	115	4	108	4	90
533907	c1cc(ccc1c2cc(on2)c3csc(n3)NCCN4CCCCC4)Cl	Clc1ccc(cc1)-c1cc(on1)-c1csc(NCCN2CCCCC2)n1	971	3	1571	2	1570	2	131	16
533908	c1ccnc(c1)c2ccc3c(ccnc3c2)Nc4cccc(c4)O.Cl	Oc1cccc(Nc2ccnc3cc(ccc23)-c2ccccn2)c1	221	14	146	17	120	18	317	8
533909	c1cc(cc(c1)Nc2nccc(n2)Nc3ccc(c(c3)Cl)Oc4cccc(c4)Cl)C(=O)N.Cl	NC(=O)c1cccc(Nc2nccc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)n2)c1	136	22	315	9	340	9	87	21
533910	CN1CCN(CC1)c2ccnc3c2cc(cc3)NC(=O)Nc4ccc5c(c4)CCC5=O	CN1CCN(CC1)c1ccnc2ccc(NC(=O)Nc3ccc4C(=O)CCc4c3)cc12	310	10	1911	2	140	16	128	17
533911	Cc1cccc(c1)CCCNC(=O)CN(c2cccc(c2)C(F)(F)F)S(=O)(=O)c3ccc(cc3)C(F)(F)F	Cc1cccc(CCCNC(=O)CN(c2cccc(c2)C(F)(F)F)S(=O)(=O)c2ccc(cc2)C(F)(F)F)c1	753	4	2217	2	999	3	1985	2
533912	c1ccc2c(c1)cccc2CNC(=O)C3CCC(CC3)CNC(=O)c4ccc(c(c4)c5ccc(c(c5)Cl)Cl)O	Oc1ccc(cc1-c1ccc(Cl)c(Cl)c1)C(=O)NCC1CCC(CC1)C(=O)NCc1cccc2ccccc12	87	29	1090	3	1782	2	1923	2
533913	CCOc1ccc2c(c1)c(cc(n2)C)NN=Cc3ccccc3N(=O)=O	CCOc1ccc2nc(C)cc(NN=Cc3ccccc3N(=O)=O)c2c1	285	11	1	198	1	180	2	161
533914	CCCCc1cc(c2c(c1)OC(C=C2C3=CCN(CC3)Cc4ccccc4)(C)C)O	CCCCc1cc(O)c2C(=CC(C)(C)Oc2c1)C1=CCN(Cc2ccccc2)CC1	269	12	438	7	438	7	597	5
533915	CC(=O)Nc1ccc(cn1)C(=O)Nc2ccc(cc2)c3cccc(c3)c4[nH]c5ccc(cc5n4)F	CC(=O)Nc1ccc(cn1)C(=O)Nc1ccc(cc1)-c1cccc(c1)-c1nc2cc(F)ccc2[nH]1	107	27	61	30	84	23	291	8
533916	c1cc(ccc1C(=O)NCCCCN2CCC(CC2)c3ccc4c(c3O)CCCC4)NC(=O)c5ccc(cc5)Cl.Cl	Oc1c(ccc2CCCCc12)C1CCN(CCCCNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)CC1	121	25	332	9	634	5	637	5
533917	Cn1cccc1CCNCc2ccc(cc2)c3cccc(c3)c4[nH]c5ccccc5n4.C(=O)(C(F)(F)F)O	Cn1cccc1CCNCc1ccc(cc1)-c1cccc(c1)-c1nc2ccccc2[nH]1	403	8	557	6	461	6	2122	2
533918	c1ccn2c(c1)c(c(n2)c3cccc(c3)NC(=O)C4CCCCC4)c5ccnc(n5)Nc6cccc(c6)c7cnco7	O=C(Nc1cccc(c1)-c1nn2ccccc2c1-c1ccnc(Nc2cccc(c2)-c2cnco2)n1)C1CCCCC1	29	50	1223	3	1192	3	1546	2
533919	c1ccc(cc1)CCCNCC2CCC(CC2)CNC(=O)Nc3ccc(c(c3)Cl)Cl	Clc1ccc(NC(=O)NCC2CCC(CNCCCc3ccccc3)CC2)cc1Cl	611	5	844	4	102	19	2519	1
533924	CCN1CCN(CC1)CCCCNc2c3ccccc3nc4c2cccc4.Cl	CCN1CCN(CCCCNc2c3ccccc3nc3ccccc23)CC1	75	31	354	8	333	9	305	8
533925	CN1CCCC1CCOc2ccc3c(c2)N(CC3)C(=O)Nc4cc(cc(c4)Br)C(F)(F)F.C(=O)(C(F)(F)F)O	CN1CCCC1CCOc1ccc2CCN(C(=O)Nc3cc(Br)cc(c3)C(F)(F)F)c2c1	266	12	1798	2	1471	2	2048	2
533926	CC(C)(C)c1ccccc1SC2=C(CC3(CCNCC3)OC2=O)O.Cl	CC(C)(C)c1ccccc1SC1=C(O)CC2(CCNCC2)OC1=O	1755	1	1556	2	231	11	2734	1
533927	c1ccc2c(c1)nc(s2)C3CCN(CC3)CC4CCC(CC4)NC(=O)/C=C/c5ccc(c(c5)Cl)Cl	Clc1ccc(\C=C\C(=O)NC2CCC(CN3CCC(CC3)c3nc4ccccc4s3)CC2)cc1Cl	518	6	297	9	286	9	68	25
533928	COC(=O)c1c2c(sc1NC(=O)c3cccc(c3)C(F)(F)F)CN(CC2)Cc4ccccc4.Cl	COC(=O)c1c(NC(=O)c2cccc(c2)C(F)(F)F)sc2CN(Cc3ccccc3)CCc12	424	8	108	20	1774	2	698	4
533929	CCCc1cc(cc(c1O)CCC)Cc2cnc(nc2N)N.Cl	CCCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O	129	23	2	130	2	136	8	67
533930	c1ccc(cc1)CNc2c3ccccc3nc(n2)Nc4ccc(cc4)Br	Brc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1	229	14	958	4	843	4	825	4
533931	CCCCOP(=O)(C(=Cc1ccc(c2c1cccc2)O)P(=O)(OCCCC)OCCCC)OCCCC	CCCCOP(=O)(OCCCC)C(=Cc1ccc(O)c2ccccc12)P(=O)(OCCCC)OCCCC	1214	2	5	105	3	126	27	46
533934	c1cc(c2cccnc2c1)c3cc4c(c[nH]c4nc3)c5ccc(cc5)CC(=O)O.C(=O)(C(F)(F)F)O	OC(=O)Cc1ccc(cc1)-c1c[nH]c2ncc(cc12)-c1cccc2ncccc12	116	26	1475	2	1539	2	2229	2
533936	c1cc(c(cc1/C=C/C=C/C(=O)NCCCCCN2CCCC3C2CCCC3)Cl)Cl	Clc1ccc(\C=C\C=C\C(=O)NCCCCCN2CCCC3CCCCC23)cc1Cl	410	8	153	16	2313	1	2863	1
533939	CCC[C@@H]([C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)SCCNC(=O)OCC)N(C=O)O	CCC[C@@H]([C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)SCCNC(=O)OCC)N(O)C=O	130	23	133	18	218	12	837	4
533940	CN1CCCC1CCOC(=O)C(c2ccccc2)(c3ccccc3)OC	COC(C(=O)OCCC1CCCN1C)(c1ccccc1)c1ccccc1	728	4	2055	2	1810	2	9	63
533941	COc1ccc(cc1)CSC2CCCCC23C(=S)NC(=S)N3	COc1ccc(CSC2CCCCC22NC(=S)NC2=S)cc1	1756	1	41	36	86	22	2521	1
533944	CC[C@@H](c1ccccc1)NC(=O)c2c3ccccc3nc(c2CC4CCN(CC4)CC(=O)C)c5ccccc5	CC[C@H](NC(=O)c1c(CC2CCN(CC(C)=O)CC2)c(nc2ccccc12)-c1ccccc1)c1ccccc1	158	19	418	7	975	3	94	20
533945	CCC(C)(CC)C(=O)n1c2ccc3c(c2cn1)c(nc(n3)N)N	CCC(C)(CC)C(=O)n1ncc2c1ccc1nc(N)nc(N)c21	174	17	176	14	172	14	84	21
533947	c1ccc2c(c1)cc(s2)C(=O)Nc3cccc(c3)CN4CCCN(CC4)Cc5ccc(cc5)C#N.C(=O)(C(F)(F)F)O	O=C(Nc1cccc(CN2CCCN(Cc3ccc(cc3)C#N)CC2)c1)c1cc2ccccc2s1	84	30	187	13	204	12	232	10
533948	Cc1cccc2c1[nH]c(n2)c3ccc(s3)c4ccc(cc4)CNCc5cccc(c5)N.C(=O)(C(F)(F)F)O	Cc1cccc2nc([nH]c12)-c1ccc(s1)-c1ccc(CNCc2cccc(N)c2)cc1	1	254	122	19	110	19	107	19
533950	c1cc(cc(c1)C(F)(F)F)c2cc(ccc2O)C(=O)NCc3ccc(cc3)C(=O)NCCN4CCCCC4	Oc1ccc(cc1-c1cccc(c1)C(F)(F)F)C(=O)NCc1ccc(cc1)C(=O)NCCN1CCCCC1	230	14	500	6	983	3	1841	2
533952	Cc1ccc(cc1F)CC(C)NCC(c2cccc(c2)C(F)(F)F)O.Cl	CC(Cc1ccc(C)c(F)c1)NCC(O)c1cccc(c1)C(F)(F)F	287	11	14	65	6	85	5	82
533953	c1cc(cnc1)c2ccc(cc2)C(=O)NC3CCN(CC3)CCCNC(=O)c4ccc(c(c4)Cl)Cl.C(=O)(C(F)(F)F)O	Clc1ccc(cc1Cl)C(=O)NCCCN1CCC(CC1)NC(=O)c1ccc(cc1)-c1cccnc1	1349	2	254	10	1483	2	745	4
533956	c1ccc(cc1)NC(=O)NCCNc2c3ccc(=O)n(c3nc(n2)NCCNC(=O)Nc4ccccc4)c5c(cccc5F)F	Fc1cccc(F)c1-n1c2nc(NCCNC(=O)Nc3ccccc3)nc(NCCNC(=O)Nc3ccccc3)c2ccc1=O	434	8	2143	2	1721	2	95	20
533957	Cc1cc(nc(n1)Nc2ccc(cc2)NC(=O)C(C)(C)C)N3CCCC3	Cc1cc(nc(Nc2ccc(NC(=O)C(C)(C)C)cc2)n1)N1CCCC1	19	60	328	9	331	9	180	12
533959	Cc1cccc(c1)/C=C/C(=O)NC2CCC(CC2)N3CCC(CC3)c4ccccc4C	Cc1cccc(\C=C\C(=O)NC2CCC(CC2)N2CCC(CC2)c2ccccc2C)c1	64	34	40	37	39	38	42	36
533960	c1cc2cc(ccc2nc1)C(=O)Nc3ccc(c(c3)Cl)OC4CCN(C4)Cc5ccco5.C(=O)(C(F)(F)F)O	Clc1cc(NC(=O)c2ccc3ncccc3c2)ccc1OC1CCN(Cc2ccco2)C1	104	27	1419	2	2119	2	1977	2
533963	Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4ccc(cc4)NC(=O)C5CCN(CC5)C	CN1CCC(CC1)C(=O)Nc1ccc(cc1)-c1ccc(cc1)-c1nc2cccc(C)c2[nH]1	71	32	2120	2	1855	2	1555	2
533964	CCOc1ccc(cc1OCC)c2c(non2)NC(=O)c3ccccc3OC	CCOc1ccc(cc1OCC)-c1nonc1NC(=O)c1ccccc1OC	109	26	75	25	70	25	80	22
533967	Cc1cc(c2cc(ccc2n1)NC(=O)Nc3cccc4c3cccc4)OC	COc1cc(C)nc2ccc(NC(=O)Nc3cccc4ccccc34)cc12	397	8	890	4	1133	3	558	5
533968	Cc1c(c(on1)C)c2ccc(cc2)C(=C3CCCCCC3)c4ccc(cc4)O	Cc1noc(C)c1-c1ccc(cc1)C(c1ccc(O)cc1)=C1CCCCCC1	1179	2	1183	3	507	6	9	63
533970	CCCNCc1ccc(nc1)c2ccc(cc2)CN(CC3CCCO3)C(=O)COc4ccccc4Cl.C(=O)(C(F)(F)F)O	CCCNCc1ccc(nc1)-c1ccc(CN(CC2CCCO2)C(=O)COc2ccccc2Cl)cc1	88	29	993	3	288	9	673	4
533972	c1cc(ccc1c2ccc(cc2)C(F)(F)F)C(=O)NCCCCN3CCC(CC3)c4ccc5c(c4OCCN6CCCC6=O)CCCC5	FC(F)(F)c1ccc(cc1)-c1ccc(cc1)C(=O)NCCCCN1CCC(CC1)c1ccc2CCCCc2c1OCCN1CCCC1=O	25	55	1891	2	2264	2	2413	2
533973	c1ccc(cc1)C(=O)Nc2ccc(cc2)c3cc(cnc3)NCCCN4CCCC4	O=C(Nc1ccc(cc1)-c1cncc(NCCCN2CCCC2)c1)c1ccccc1	1351	2	15	62	176	13	3	150
533974	c1cc(c(cc1F)C(=O)c2cc(c(=O)n(c2)C3CCCCC3)C(=O)NC4CCCCC4)O	Oc1ccc(F)cc1C(=O)c1cc(C(=O)NC2CCCCC2)c(=O)n(c1)C1CCCCC1	160	19	431	7	1584	2	1388	2
533975	Cc1nc(cs1)c2cccc(c2)Nc3nccc(n3)NCC(c4ccccc4)O	Cc1nc(cs1)-c1cccc(Nc2nccc(NCC(O)c3ccccc3)n2)c1	330	10	278	10	298	9	265	9
533976	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)Nc2cccc(c2)c3cccc(c3)NC(=O)[C@H](Cc4ccccc4)NC(=O)OC(C)(C)C	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1cccc(c1)-c1cccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)c1	573	6	397	7	252	10	45	34
533977	CN1CCC(CC1)NCc2ccc(c(c2)c3ccc(s3)S(=O)(=O)NCCN4CCCC4)OC.C(=O)(C(F)(F)F)O	COc1ccc(CNC2CCN(C)CC2)cc1-c1ccc(s1)S(=O)(=O)NCCN1CCCC1	97	28	2142	2	1593	2	1553	2
533978	c1ccc2c(c1)[nH]c(n2)NN=Cc3ccc(cc3)N(=O)=O	O=N(=O)c1ccc(C=NNc2nc3ccccc3[nH]2)cc1	693	5	308	9	316	9	237	9
533979	COCC(=O)N(Cc1ccccc1c2cccc(c2)CNCCc3ccccc3)C4CCN(CC4)Cc5ccccc5.C(=O)(C(F)(F)F)O	COCC(=O)N(Cc1ccccc1-c1cccc(CNCCc2ccccc2)c1)C1CCN(Cc2ccccc2)CC1	363	9	809	4	1032	3	776	4
533980	c1ccc(cc1)COc2ccc(cc2)Nc3c4cc(ncc4ncn3)c5ccc(o5)CNc6cccnc6	C(Nc1cccnc1)c1ccc(o1)-c1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cn1	192	15	157	16	145	16	1244	3
533981	Cc1c(ccc2c1c(nc(n2)N)N)C(C)(C)C	Cc1c(ccc2nc(N)nc(N)c12)C(C)(C)C	299	10	5	105	3	126	11	60
533982	CCc1nc2ccc(nc2n1Cc3ccc4c(c3)c(c(o4)c5ccccc5N)Br)C(=O)OC	CCc1nc2ccc(nc2n1Cc1ccc2oc(c(Br)c2c1)-c1ccccc1N)C(=O)OC	1382	2	400	7	17	56	166	13
533983	CCNC(=O)N[C@H]1C[C@@H](NC1)C#Cc2cc3c(ncnc3s2)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F	CCNC(=O)N[C@@H]1CN[C@H](C1)C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1	48	38	228	11	332	9	300	8
533986	Cc1c(c(nc(n1)Nc2cc(ccc2O)Cl)Nc3cc(ccc3O)Cl)N(=O)=O	Cc1nc(Nc2cc(Cl)ccc2O)nc(Nc2cc(Cl)ccc2O)c1N(=O)=O	655	5	37	40	40	38	20	50
533987	CC(C1CCCCN1C(=O)c2cccc(c2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)C(F)(F)F)O	CC(O)C1CCCCN1C(=O)c1cccc(c1)-c1ccc(cc1)-c1nc2cc(ccc2[nH]1)C(F)(F)F	33	45	85	23	72	24	132	16
533988	c1ccc(cc1)Nc2nccc(n2)c3c4ccccn4nc3c5cccc(c5)NC(=O)c6c(cccc6F)F	Fc1cccc(F)c1C(=O)Nc1cccc(c1)-c1nn2ccccc2c1-c1ccnc(Nc2ccccc2)n1	29	50	47	35	62	28	62	28
533989	C[C@H](Cc1ccc(cc1)OCCCCCCOc2ccccc2)NC[C@H](c3cc(no3)Br)O.Cl	C[C@H](Cc1ccc(OCCCCCCOc2ccccc2)cc1)NC[C@@H](O)c1cc(Br)no1	1757	1	87	22	1331	3	540	5
533990	Cc1c(c2ccccc2[nH]1)C(=O)CSc3nn(c(=S)s3)c4ccccc4	Cc1[nH]c2ccccc2c1C(=O)CSc1nn(-c2ccccc2)c(=S)s1	506	6	1358	3	1003	3	1927	2
533993	CC(C)C(=O)NC(C(Cl)(Cl)Cl)Nc1ccc(cc1)N(=O)=O	CC(C)C(=O)NC(Nc1ccc(cc1)N(=O)=O)C(Cl)(Cl)Cl	646	5	4	115	4	108	4	90
533994	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCCCNC(=O)c4ccccc4C(=O)NCCCCN5CCN(CC5)c6c7ccccc7sn6	O=C(NCCCCN1CCN(CC1)c1nsc2ccccc12)c1ccccc1C(=O)NCCCCN1CCN(CC1)c1nsc2ccccc12	569	6	1007	3	872	4	2878	1
533995	COc1c(cc2c(n1)c(c(cn2)Cl)CCN3CC[C@@H]([C@@H](C3)O)NCc4ccc5c(c4)NC(=O)CO5)F.Cl	COc1nc2c(CCN3CC[C@H](NCc4ccc5OCC(=O)Nc5c4)[C@H](O)C3)c(Cl)cnc2cc1F	101	28	7	77	8	79	1269	3
533996	c1cc(cc(c1)c2[nH]c3ccc(cc3n2)C(F)(F)F)c4ccc(cc4)CNCCN5CCNCC5.C(=O)(C(F)(F)F)O	FC(F)(F)c1ccc2[nH]c(nc2c1)-c1cccc(c1)-c1ccc(CNCCN2CCNCC2)cc1	11	88	269	10	1622	2	2319	2
533997	c1ccc2cc(ccc2c1)c3cc(c4ccccc4n3)N	Nc1cc(nc2ccccc12)-c1ccc2ccccc2c1	309	10	1193	3	1231	3	1374	3
533998	Cc1c(sc(n1)C)CC(=O)Nc2cccc(c2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F	Cc1nc(C)c(CC(=O)Nc2cccc(c2)-c2cccc(c2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)s1	43	40	240	11	226	11	1636	2
534000	c1cscc1c2cnc(nc2c3nccs3)N4CCCCC4	C1CCN(CC1)c1ncc(-c2ccsc2)c(n1)-c1nccs1	102	27	1012	3	1202	3	1179	3
534002	COc1ccc2c(c1)[nH]c(n2)c3ccc(cc3OC)C(=O)NCCCN4CCN(CC4)c5cc(ccc5OC)Cl	COc1ccc2nc([nH]c2c1)-c1ccc(cc1OC)C(=O)NCCCN1CCN(CC1)c1cc(Cl)ccc1OC	52	37	117	19	125	17	146	15
534004	CC(C)(CC1CCCCC1)NC(=O)[C@H](CC2CCCCC2)Nc3ccc(c4c3cccc4)C#N.C(=O)(C(F)(F)F)O	CC(C)(CC1CCCCC1)NC(=O)[C@H](CC1CCCCC1)Nc1ccc(C#N)c2ccccc12	190	16	1376	3	888	4	27	46
534007	c1cc(ccc1CN2CCCC2CN)c3ccc(cc3)c4[nH]c5ccc(cc5n4)F.C(=O)(C(F)(F)F)O	NCC1CCCN1Cc1ccc(cc1)-c1ccc(cc1)-c1nc2cc(F)ccc2[nH]1	9	93	645	5	703	5	609	5
534008	CC(=O)Nc1nc(cs1)C(=O)Nc2cccc(c2)c3ccc(cc3)c4[nH]c5ccccc5n4	CC(=O)Nc1nc(cs1)C(=O)Nc1cccc(c1)-c1ccc(cc1)-c1nc2ccccc2[nH]1	77	31	110	20	94	21	934	3
